ids,time,tweet_text,tag
1.3881e+18,30-04-2021 11:59,NRLBroncosTitans nrl nrl punters SportsCenter Tipped to Premium Members by SMSEmail on  pm NRL Brisbane Broncos HH Win  BRONCOS in the upset Safety Bet NRL Brisbane  Points Line   ,0
1.39e+18,30-04-2021 22:11,Its not your problem though According to Harvards longterm survey  of Chinese people are satisfied with Chinese government,0
1.38806e+18,30-04-2021 09:16,Im so happy the music video after sweet melody didnt disappoint,0
1.38808e+18,30-04-2021 10:43,Tariq the way youre twisting this is racist and harmful to the actual fight against racism I am so disappointed in you How many of us have been thrown away by society Now you do the same to another bc of mental health issues Youve lost your way,0
1.39e+18,30-04-2021 18:35,Nobody is satisfied,0
1.38801e+18,30-04-2021 05:48,So a serious question to all my peeps Do any of you struggle with saying stuff to someone that you know deserves itbut you know what you say would absolutely destroy their paper thin world and you feel bad about saying something that hurtful and it eats you up at night,0
1.38806e+18,30-04-2021 09:25,the show contains bullying blood rape murder suicide and child abuse The Girl From Nowhere was a trip a weird and explosive trip Would I recommend it Yes if you have the stomach to endure the gruesome excecution of the idea that the human is a hypocrite being,0
1.39e+18,30-04-2021 06:26,It not in your dp sha ,1
1.39e+18,30-04-2021 07:53,Walk with the dreamers the believers the courageous the cheerful the planners the doers the successful people with their heads in the clouds and their feet on the ground GKNBCAMPAIGN WITH ELLA,1
1.39e+18,30-04-2021 06:27,I just love all cakes and my first cheerful live went so poorly but I rly like the mechanics it fun,0
1.38809e+18,30-04-2021 11:30,He was upset I said Bateman would be in the same tier as Chase if he had weighed in heavier lol,0
1.38809e+18,30-04-2021 11:35,I wonder if I upset Princesama,0
1.38807e+18,30-04-2021 10:05,You will live long and your man will never disappoint you,0
1.38809e+18,30-04-2021 11:30,sad this didnt play during the hansel amp gretel fight in ffxiv,0
1.39e+18,30-04-2021 17:51,Ive been wondering that as well But sensationalism sells so does violence and sex Im thinking it has something to do with that,0
1.39e+18,30-04-2021 20:09,Top  and a new school record from me Im satisfied ,0
1.38809e+18,30-04-2021 11:33,Rodion AlimovAlina Davletova upset the No seeds Thom GicquelDelphine Delrue in straight games Badminton Photo,0
1.38807e+18,30-04-2021 10:08,If you buy suicide boys shit,0
1.38808e+18,30-04-2021 10:21,The pandemic has put Financial Services to the test with even more loan requests fraud control and customer anxiety Learn how RPA can alleviate these strains while empowering banks with resilience amp innovation,0
1.38808e+18,30-04-2021 10:47,I could do without the stress,0
1.3881e+18,30-04-2021 11:41,sir Im a big fan of mi since the inception and used almost all mobile versions till note  pro Im upset that i couldnt get inch mi qled Need it as I promised my daughter that we will buy big tv  potential client of mi too Pls help tv,0
1.3881e+18,30-04-2021 11:37,I am so upset Im going to miss opening day for softball ,0
1.38809e+18,30-04-2021 11:25,What a sad story that was man that was insane,0
1.39e+18,30-04-2021 22:49,we just talked abt random things and listened to music lol and im glad ur okayyy,1
1.39e+18,30-04-2021 22:40,aww im so glad we mettt i love you sooo much,1
1.38808e+18,30-04-2021 10:25,Ive emailed sent letters called filled out forms and they all get ignored Ive begged on the phone with the reception team just to have a few minutess with him to discuss my mental health treatment medication etc but he will not get back to me or listen ,1
1.38809e+18,30-04-2021 11:27,Chef is right same everywhere or pay them cash they d rather stay home on unemployment benefit no one produce anymore now you know why the migrants rush to our border Build Back Better stay home do nothing let govt takes care of you and vote for us Sad,1
1.39e+18,30-04-2021 21:00,Patrick Alfa Romeo here pleased to meet you ,1
1.39e+18,30-04-2021 18:37,Is the same not true of a new Linux machine Especially those with decent Linux support like Thinkpad or XPS Personally Ive been very satisfied with the ability to turn my Linux laptop into a Linux tablet for collaborating and giving talks,1
1.38806e+18,30-04-2021 09:10,I knew it would be good eAeon x RM never disappoint  eAeonFragileNow RM  DontOutNow TurnOnTheMoonRM,0
1.39e+18,30-04-2021 22:50,with no beer in me Id not tweet something where I repeat the same idea twice but here we are Moving onglad you are also on the other side Have not seen  siblings in  months nor their kids It is within reach,0
1.39e+18,30-04-2021 18:46,You explained a lot But some people are never satisfied Dont waste your energy on them,0
1.38805e+18,30-04-2021 08:55,You never seem to disappoint the public with your idiotic BS,0
1.39e+18,30-04-2021 18:43,suicide im just mad right now that i dont feel like ill ever be happysatisfied with how my life is or that i wont ever feel normal and ill always be fucked up in some way or other i may as well just kll myself already,0
1.39e+18,30-04-2021 22:51,Glad to hear that Din Wow what an adorable one Moth is Im fine in most parts Visited my cousins grave today I didnt drink too much coffee,0
1.39e+18,30-04-2021 20:08,Im one of those witches babeee Im one of those witches babe,1
1.38806e+18,30-04-2021 09:33,Hes on a suicide mission no one can stop him ,0
1.39e+18,30-04-2021 03:43,I gotta say I admire your blissful ignorance and ability to not acknowledge the obvious joke here,1
1.39e+18,30-04-2021 20:45,Happy Birthday and bring this back pls,1
1.39e+18,30-04-2021 20:44,Im working on it I care about him a lot I want him and you to be happy,1
1.39e+18,30-04-2021 20:45,Happy birthday ,0
1.39e+18,30-04-2021 18:18,What a cheerful bunch,1
1.39e+18,30-04-2021 18:37,Cute puppy character Merry Christmas Sticker,1
1.38806e+18,30-04-2021 09:29,Honestly every production house i have worked for can SYM The level of anxiety from never feeling like i was good enough to the feeling of being replaced if i speak up You can all SYM,0
1.38807e+18,30-04-2021 10:07,The world was as mentally ill prior to serial lockdowns as its today The difference is that precovid days insanity manifested in indisciplinehedonismselfishnesscruelty while these days illmental health has more to do with loneliness money worries anxiety about the future,0
1.38808e+18,30-04-2021 10:30,its just your anxiety they deserve it,1
1.38808e+18,30-04-2021 10:20,you ever wake up full of anxiety shits wild,0
1.38808e+18,30-04-2021 10:39,Princess Shyngle Reportedly rushed to hospital in an ambulance after attempting another suicide via,0
1.39e+18,30-04-2021 22:55,Isnt being afraid of cancelation really really not punk rock If youre convinced that its a system of artistic censorship its not than you should be fighting against it right Not saying whew Im glad I fought the fight when IT WAS EASY,0
1.39e+18,30-04-2021 17:54,They really ARE that dumb,0
1.38808e+18,30-04-2021 10:24,Click amp Read Love Hate Tango with Depression conversationwithdepression creativewriting,0
1.39e+18,30-04-2021 12:46,It is so Magical and Blissful  Thank you for this AMazing surprise ,0
1.38805e+18,30-04-2021 08:37,No Even if you want to make the case that FDR somehow extended the Depression AT ALL by up to seven years is just utter nonsense From March  to what March of  Its a ridiculous assertion,0
1.38806e+18,30-04-2021 09:22,my depression is chronic but my ass cheeks are demonic,0
1.3881e+18,30-04-2021 12:11,I never understood how mfs be upset that they dont get what they wanted Youre carrying a whole child be fucking grateful Some people would kill to be have a lil human Weird shit,0
1.39e+18,30-04-2021 22:45,Im so glad you watched the stream and it put you in a good mood I hope you have a wonderful weekend ,1
1.38805e+18,30-04-2021 08:36,Depression sleep hours lets GOOOOOOO,0
1.38806e+18,30-04-2021 09:11,  of people working in the Games sector are aged  or under amp  of those within gaming declare higher rates of both anxiety amp depression Our mission is to decrease this statistic amp make the gaming community a happier environment SIGN UP TODAY,0
1.38807e+18,30-04-2021 10:14,Thank you for putting the final song on spotify fr but now I need the whole chuang songs I need to listen to Lover boys Nana Party and You better not think about me for my own mental health,0
1.38808e+18,30-04-2021 10:25,Your full paper did not disappoint very thorough work and really good to see the planning and application of HHD in myositis As per aims in our poster the plan for us was to demonstrate routine clinical application ,0
1.38806e+18,30-04-2021 09:11,Hm this person says bonus for trans characters so idk if they want both characters in this ship to be trans or theyd be fine with just one of them I dont want to disappoint the filler but its also a surprise type deal so I cant ask them what their preference is,1
1.39e+18,30-04-2021 10:50,surely being cheerful on friday is good had it been Monday morning thats a different matter ,1
1.39e+18,30-04-2021 20:44,HAPPY BIRTHDAY ,1
1.39e+18,30-04-2021 19:31,then she fell in love with a pill that could take away all her pain then she fell in love with a whole new drug that could fill her veins and then shes high she lives in the sky tonight shes satisfied rolling back her eyes but then she starts to cry SMOKEWITHUSFLDN,0
1.39e+18,30-04-2021 20:41,If you were genuinely suggesting that youre pleased then I stand corrected but Im pretty sure you werent,1
1.39e+18,30-04-2021 22:43,glad you see yourself like ive been seeing you ,1
1.39e+18,30-04-2021 17:19,May your days be merry and bright And may all your Christmases be white,1
1.38792e+18,30-04-2021 00:14,Unemployment rates are the result of govt policy not the personal attributes of the unemployed Dole bludger media stories are not just hurtful to people they arent even accurate about what welfare is for,1
1.39e+18,30-04-2021 14:24,Youre most welcome Do have a lovely and a blissful Birthday thanks,1
1.39e+18,30-04-2021 16:04,May May be a blissful month,1
1.39e+18,30-04-2021 22:05,Mark Carney was very clear that there is no reason Scotland cannot continue to use Stirling It is a political decision Personally I would be delighted to move to  as soon as possible,1
1.38791e+18,29-04-2021 23:22,When it happens notice the negative thinking pattern label it and let it float away Decide to stop dwelling on the ideaSource To Change a Hurtful Mental Habit Make The  Decisions Psychology Today,0
