ids,time,tweet_text,tag
1.39e+18,30-04-2021 21:57,i feel like im an easily pleased person,1
1.39e+18,30-04-2021 21:57,Thats great to hear Thanks for sharing the feedback and pleased that people found it useful,1
1.39e+18,30-04-2021 21:57,We are pleased to introduce our newest offering for your lawn Meet the AYI Robot Mower sold online exclusively by st Century Equipment Use coupon code May for  Off the purchase of the AYI Robot Mower List price ,1
1.39e+18,30-04-2021 21:56,Really pleased that some fans can come back in but apparently there are only  allowed so if you have the  that quite rightly missed out on the West Ham and City games there is not much left for the rest of us so it looks like this season is a right off for me,1
1.39e+18,30-04-2021 21:56,happy Gotcha day to Twitters most glamourous cat would be so pleased,1
1.39e+18,30-04-2021 21:56,He is pleased Im SURE ,1
1.39e+18,30-04-2021 21:56,Very pleased with this latest batch,1
1.39e+18,30-04-2021 21:56,Hello We are pleased to interact with you again kindly note that your issue is been given the needed attention by our technical team and we plead for you continued patience as its been worked on,1
1.39e+18,30-04-2021 21:56,HTCondor Week  is just over three weeks away We are pleased to announce a schedule Registration is free but mandatory OpenScience OSG dHTC computing,1
1.39e+18,30-04-2021 21:56,New mattress Very cool Im really pleased with our hybrid mattress we got last summer,1
1.39e+18,30-04-2021 21:55,Not just COVID but the fact the former sociopath refused to do a thing for the poor or the middle class Most people are pleased to have sanity back in Fed Gov amp helping ALL people not just the  Perhaps you should get on board or do you prefer what we had for  years ,1
1.39e+18,30-04-2021 21:55,This could make the rest of the year a festival of fear for Matt We couldnt be more pleased,0
1.39e+18,30-04-2021 21:55,Did you recognize I sent you this book in january to your tesla address in Palo alto I asked you to sing it for my two daughters y who are your biggest fans already I provided a letter a picture of us and  to return it I would be pleased if you do so,0
1.39e+18,30-04-2021 21:55,Im pleased LJ is in support of challenging SIMHIN I feel so upset about all our fellow survivors who are suffering under SIM and Ive found it a bit triggering not seeing more challenge from lots of professionals They have such a powerful platform,0
1.39e+18,30-04-2021 21:55,The Cedarburg School District is pleased to announce that Mr Casey Bowe has been selected as Principal of Cedarburg High School for the next school year Mr Bowe may be well known to some of you in the community as he is a CHS alumnus Class of ,1
1.39e+18,30-04-2021 21:55,Pleased to host our client  to our world HQ playmoregolf  ,1
1.39e+18,30-04-2021 21:55,Pleased to report a spring as creatively bountiful as natures this year ,1
1.39e+18,30-04-2021 21:55, MAY   Were pleased to host professor Jenna Wiens for a public lecture Shell discuss how clinicians can use artificialintelligence to improve medical decisions  healthcare datascience medicine MedTwitterAI,0
1.39e+18,30-04-2021 21:54,Ricky Gervais only got relentless You should be pleased,0
1.39e+18,30-04-2021 21:54,I am pleased by this result,1
1.39e+18,30-04-2021 21:54,This is clearly the Trump party Every bit an authoritarian fascist movement And ALL members bend the knee to the orange godking I had hoped Scott would show more character Certainly MLKs daughter was not pleased with his performance,0
1.39e+18,30-04-2021 21:54,As a very small content creator Im pleased to be able to manage one blog post a month this year so far on average This time a freebie I received from an excellent work colleague RetroComputing acorn electron,1
1.39e+18,30-04-2021 21:54,I think Id still be inclined to wear it in busy places but pleased to hear you are fully vaccinated,0
1.39e+18,30-04-2021 21:54,Pleased eas awww ECCNomFest,0
1.39e+18,30-04-2021 21:54,I am looking and I am pleased,1
1.39e+18,30-04-2021 21:54,So validating  Have been so pleased to cofacilitate listening groups with traumatic stress Wales as part of MCLIP Have heard similar themes repeatedly across all aspects of MH services Evidence based intervention sandwiched between relational consistencyhope commitment,0
1.39e+18,30-04-2021 21:54,Xi is pleased Biden AmericaLast,1
1.39e+18,30-04-2021 21:54,Morning SC Kenyans are pleased you are up early to lead them in March to State House protest Wheres the assembly point,0
1.39e+18,30-04-2021 21:53,Jess went to the studio and I watered the Lillies in the greenhouse Soon be time to place the pots back at Turtle Pond and the Rubythroated Hummingbirds will be pleased with that,1
1.39e+18,30-04-2021 21:53,Hi Im really pleased to see youre supporting the PCCPledge to defend my right to protest,1
1.39e+18,30-04-2021 21:53,Hi there were not pleased to hear this So that we can take a look into this for you could you please send over a DM with some further details MF,1
1.39e+18,30-04-2021 21:53,The Sparks Foundation and the IHSAA Foundation and its Board of Directors are pleased to announce that two recipients have been selected for the inaugural Sparks Foundation PostGraduate Tuition Scholarships Read the full story here TeamIP IHSAA NFHS,1
1.39e+18,30-04-2021 21:53,Fab Im so pleased  We used to get the maypole ribbons all tangled up and spent most of the time unpicking our mess,0
1.39e+18,30-04-2021 21:53,My mother once got IDd and pointed at  year old me and said hes my son I dont know if he was joking mum is about cm tall but she was secretly pleased I think,0
1.39e+18,30-04-2021 21:53,Spoiler Meeting Violet Violets getting to know the locals and introduces herself to Phil Phils irritated by Violet as her comments rub him up the wrong way but hes pleased when Kat sticks up for him in front of Violet EastEnders VioletHighway PhilMitchell,0
1.39e+18,30-04-2021 21:52,I dont think my father the inventor of that one weird towel hotels put on the side of the bath tub thats only purpose is to get soaking wet would be too pleased to hear about this,0
1.39e+18,30-04-2021 21:52,Saw that And pleased I got it right,1
1.39e+18,30-04-2021 21:51,More money piled into their mates State of NSW Gladys will be pleased whilst Dutton  name calls Victoria and claims a proper Quarantine station but for m by the Commonwealth is Smokeampmirrors,1
1.39e+18,30-04-2021 21:51,Very pleased to let know that Ive officially committed to law school making my LSAT journey over,1
1.39e+18,30-04-2021 21:51,well find him way quicker than Dex Johnny wasnt necessarily pleased that Hye was taking about his fate Especially at the phrasing of killing himself But V spared her the details You say that like its a gurantee Ill live Already told you condition is,1
1.39e+18,30-04-2021 21:51,the inspo the art i must say im quite pleased hahah ,0
1.39e+18,30-04-2021 21:51,So pleased to hear and so well deserved,1
1.39e+18,30-04-2021 21:51,Get in there Tombo so pleased youve passed first time as well only took your dad  times ,1
1.39e+18,30-04-2021 21:51,yes the O King of Simps is very well pleased O Wise One ,1
1.39e+18,30-04-2021 21:50,I was pleased to welcome Biden to Philly today to celebrate Amtraks th anniversary and talk about the need for the AmericanJobsPlan to fix our infrastructure Here are details on the need in PA,0
1.39e+18,30-04-2021 21:50,So pleased for you ,1
1.39e+18,30-04-2021 21:50,My  is officially overflowing Thank you for an incredible Anatomy I didnt know what to expect from this virtual conference but I am very pleased with how it all turned out Thank for for the opportunity to go back and review posters that I originally missed,1
1.39e+18,30-04-2021 21:50,Well there is a govt in Delhi BTW Delhi HC was not very pleased with its handling of covidIn Maharashtra there is your govt in alliance how come you are not able to control covid there,1
1.39e+18,30-04-2021 21:50,I would be pleased if they tried though good chance of total failure,0
1.39e+18,30-04-2021 21:49,wont be pleased,1
1.39e+18,30-04-2021 21:49,Thank you how lovely She did this in her first Mandarin class and was so pleased with it she had it framed for her bedroom,1
1.39e+18,30-04-2021 21:49,Katsuki watched with a pleased rumble Izuku went slack and mewled sweetly his sock barely spurting against the ground as he trembled Eijirou was snarling and howling claws pierced into the dirt as he knotted their small mate for the first time,0
1.39e+18,30-04-2021 21:49,Yes Yes He wailed and clawed the ground his legs scrambling before Eijirou clamped his teeth around the hybrids neck and forced him to relax a pleased huff as his prick got sucked in deep and a strong pull of muscles held it there,1
1.39e+18,30-04-2021 21:49,I was totally going to show you guys some of my pavements photography today but I felt really super pleased about having the urge to do some painting during stream,1
1.39e+18,30-04-2021 21:49,albums Winner of this never in doubt One of my most played albums of all time and fantastic live band  At The Club Kenickie  Drawn to the deep end Gene  Dissent Linoleum  Maladjusted Morrissey  Pleased to meet you Sleeper,0
1.39e+18,30-04-2021 21:49,Pleased the Party in the Priory is still going ahead for now with less than  in  now with Covid,0
1.39e+18,30-04-2021 21:49,Sometimes we get some really good patients They dont create any fuss during treatment time at the very most they pull their saddest face to melt our hearts but treatment is important so these babies can get back to feeling better Pleased to say Sheeru fully recovered tws ,0
1.39e+18,30-04-2021 21:48,Yayyyyyy welcome back my friend x so pleased,1
1.39e+18,30-04-2021 21:48,mitchell im pleased with but RACHEL BERRY,1
1.39e+18,30-04-2021 21:48,And the biggest losses too Pleased Im the minority ,0
1.39e+18,30-04-2021 21:48,Good evening Im pleased to report that Canucks fans AND their media are STILL crying,1
1.39e+18,30-04-2021 21:48,Got pulled over the other day by a cop whos son I fucked lmaoooo I told him to say hi for me He wasnt pleased,1
1.39e+18,30-04-2021 21:48,Jon Toronado pleased to make your acquaintance,1
1.39e+18,30-04-2021 21:48,LPS is pleased to present the recommended operating budget for Fiscal Year  The annual budget is the Districts oneyear financial plan for operationalizing the next phase of our multiyear strategic plan Equity Excellence Empowerment,1
